"Country Code","Country","Item Code","Item","Element Code","Element","Unit","Y1961","Y1961F","Y1962","Y1962F","Y1963","Y1963F","Y1964","Y1964F","Y1965","Y1965F","Y1966","Y1966F","Y1967","Y1967F","Y1968","Y1968F","Y1969","Y1969F","Y1970","Y1970F","Y1971","Y1971F","Y1972","Y1972F","Y1973","Y1973F","Y1974","Y1974F","Y1975","Y1975F","Y1976","Y1976F","Y1977","Y1977F","Y1978","Y1978F","Y1979","Y1979F","Y1980","Y1980F","Y1981","Y1981F","Y1982","Y1982F","Y1983","Y1983F","Y1984","Y1984F","Y1985","Y1985F","Y1986","Y1986F","Y1987","Y1987F","Y1988","Y1988F","Y1989","Y1989F","Y1990","Y1990F","Y1991","Y1991F","Y1992","Y1992F","Y1993","Y1993F","Y1994","Y1994F","Y1995","Y1995F","Y1996","Y1996F","Y1997","Y1997F","Y1998","Y1998F","Y1999","Y1999F","Y2000","Y2000F","Y2001","Y2001F","Y2002","Y2002F","Y2003","Y2003F","Y2004","Y2004F","Y2005","Y2005F","Y2006","Y2006F","Y2007","Y2007F","Y2008","Y2008F","Y2009","Y2009F","Y2010","Y2010F","Y2011","Y2011F","Y2012","Y2012F","Y2013","Y2013F"
"231","United States of America","156","Sugar cane","5312","Area harvested","Ha","179000.00","","193000.00","","233338.00","","276639.00","","249688.00","","253006.00","","253977.00","","245155.00","","216747.00","","236293.00","","262273.00","","284004.00","","299867.00","","297076.00","","313222.00","","302296.00","","307320.00","","300970.00","","296520.00","","296500.00","","305700.00","","300150.00","","310670.00","","302420.00","","311600.00","","322200.00","","333300.00","","342100.00","","344800.00","","321400.00","","363000.00","","374400.00","","383800.00","","379100.00","","377300.00","","359730.00","","369200.00","","383270.00","","401980.00","","417760.00","","415940.00","","414080.00","","401574.00","","379680.00","","373084.00","","363290.00","","355965.00","","351271.00","","353659.00","","355112.00","","353130.00","","365189.00","","368588.00",""
"231","United States of America","156","Sugar cane","5419","Yield","Hg/Ha","993692.96","Fc","941870.26","Fc","936467.44","Fc","821564.57","Fc","859740.48","Fc","879011.56","Fc","951946.36","Fc","918633.19","Fc","946535.45","Fc","921258.27","Fc","836088.81","Fc","904995.14","Fc","781337.86","Fc","767699.58","Fc","820922.67","Fc","843871.70","Fc","791996.36","Fc","783598.10","Fc","811725.89","Fc","824967.55","Fc","813350.61","Fc","899775.18","Fc","822322.85","Fc","820127.77","Fc","821383.31","Fc","853445.07","Fc","795259.53","Fc","792984.51","Fc","774217.17","Fc","794150.59","Fc","756033.06","Fc","735710.68","Fc","735122.46","Fc","740121.34","Fc","740471.77","Fc","742973.90","Fc","778737.81","Fc","821509.64","Fc","796624.21","Fc","864467.64","Fc","831538.20","Fc","858602.20","Fc","843132.27","Fc","764143.49","Fc","713136.99","Fc","813785.13","Fc","779587.88","Fc","712868.98","Fc","780623.43","Fc","698950.58","Fc","754844.11","Fc","800568.39","Fc","757103.95","Fc"
"231","United States of America","156","Sugar cane","5510","Production","tonnes","17787104.00","","18178096.00","","21851344.00","","22727680.00","","21466688.00","","22239520.00","","24177248.00","","22520752.00","","20515872.00","","21768688.00","","21928352.00","","25702224.00","","23429744.00","","22806512.00","","25713104.00","","25509904.00","","24339632.00","","23583952.00","","24069296.00","","24460288.00","","24864128.00","","27006752.00","","25547104.00","","24802304.00","","25594304.00","","27498000.00","","26506000.00","","27128000.00","","26695008.00","","25524000.00","","27444000.00","","27545008.00","","28214000.00","","28058000.00","","27938000.00","","26727000.00","","28751000.00","","31486000.00","","32022700.00","","36114000.00","","34587000.00","","35553000.00","","33858000.00","","29013000.00","","26606000.00","","29564000.00","","27750600.00","","25041020.00","","27607450.00","","24820574.00","","26655810.00","","29235877.00","","27905943.00",""
"231","United States of America","156","Sugar cane","5525","Seed","tonnes","778360.00","","780175.00","","955300.00","","667700.00","","796504.00","","839100.00","","863600.00","","725700.00","","817400.00","","853700.00","","931700.00","","991600.00","","819200.00","","1006100.00","","941500.00","","1089500.00","","997898.00","","1066800.00","","1017900.00","","1252800.00","","1127600.00","","1198400.00","","870900.00","","1208400.00","","1212000.00","","1247400.00","","1081000.00","","1292000.00","","1235000.00","","1507000.00","","1172000.00","","1352000.00","","1314500.00","","1382500.00","","1488700.00","","1611000.00","","1548000.00","","1781700.00","","1562000.00","","1653789.00","","1643828.00","","1762670.00","","1729000.00","","1435000.00","","1496000.00","","1602000.00","","1703000.00","","1470880.00","","1940290.00","","1696500.00","","1572250.00","","1586900.00","F","1587000.00","F"
"231","United States of America","267","Sunflower seed","5312","Area harvested","Ha","17000.00","F","15378.00","","26304.00","","18980.00","","21450.00","","31970.00","","89640.00","","73650.00","","77470.00","","84820.00","","166570.00","","328680.00","","304120.00","","262843.00","","481000.00","","425000.00","","891300.00","","1132300.00","","2189300.00","","1490400.00","","1542200.00","","1911700.00","","1239500.00","","1494100.00","","1151000.00","","791000.00","","718000.00","","777400.00","","722800.00","","749000.00","","1082000.00","","826780.00","","1006060.00","","1388090.00","","1363000.00","","1032000.00","","1129900.00","","1413200.00","","1392500.00","","1071210.00","","1033980.00","","876963.00","","889104.00","","692425.00","","1056240.00","","716300.00","","814236.00","","969640.00","","790560.00","","758310.00","","589960.00","","745030.00","","596000.00",""
"231","United States of America","267","Sunflower seed","5419","Yield","Hg/Ha","10000.00","Fc","10648.33","Fc","11097.17","Fc","8240.25","Fc","9526.81","Fc","10087.58","Fc","11610.89","Fc","11346.91","Fc","10391.76","Fc","10113.77","Fc","11757.64","Fc","10149.69","Fc","11612.46","Fc","11033.20","Fc","11309.77","Fc","10894.12","Fc","14922.02","Fc","16099.97","Fc","15118.99","Fc","11386.21","Fc","13198.03","Fc","12653.66","Fc","11706.33","Fc","11368.05","Fc","12423.98","Fc","15347.66","Fc","16476.32","Fc","10457.94","Fc","11040.40","Fc","13778.37","Fc","15147.87","Fc","14066.62","Fc","11596.43","Fc","15803.44","Fc","13342.63","Fc","15644.38","Fc","14760.60","Fc","16926.13","Fc","14140.04","Fc","15008.54","Fc","14997.58","Fc","12678.61","Fc","13597.17","Fc","13426.58","Fc","17251.30","Fc","13574.34","Fc","15981.83","Fc","16011.82","Fc","17422.08","Fc","16363.10","Fc","15671.40","Fc","16959.99","Fc","15469.80","Fc"
"231","United States of America","267","Sunflower seed","5510","Production","tonnes","17000.00","F","16375.00","","29190.00","","15640.00","","20435.00","","32250.00","","104080.00","","83570.00","","80505.00","","85785.00","","195847.00","","333600.00","","353158.00","","290000.00","","544000.00","","463000.00","","1330000.00","","1823000.00","","3310000.00","","1697000.00","","2035400.00","","2419000.00","","1451000.00","","1698500.00","","1430000.00","","1214000.00","","1183000.00","","813000.00","","798000.00","","1032000.00","","1639000.00","","1163000.00","","1166670.00","","2193660.00","","1818600.00","","1614500.00","","1667800.00","","2392000.00","","1969000.00","","1607730.00","","1550720.00","","1111867.00","","1208930.00","","929690.00","","1822151.00","","972330.00","","1301298.00","","1552570.00","","1377320.00","","1240830.00","","924550.00","","1263570.00","","922000.00",""
"231","United States of America","267","Sunflower seed","5525","Seed","tonnes","184.54","C","315.65","C","227.76","C","257.40","C","383.64","C","1075.68","C","883.80","C","929.64","C","1017.84","C","1998.84","C","3944.16","C","3649.44","C","3154.12","C","6276.00","C","5568.00","C","12096.00","C","13791.60","C","26976.00","C","18987.60","C","18769.20","C","23382.00","C","15103.20","C","18230.40","C","14832.00","C","9834.00","C","8766.00","C","9897.60","C","8935.20","C","9252.00","C","13332.00","C","10620.72","C","13388.76","C","17322.36","C","16890.00","C","12240.00","C","14024.40","C","17326.80","C","17254.80","C","13791.84","C","12786.60","C","12534.06","C","11383.08","C","9095.81","C","13155.66","C","9469.75","C","10052.50","C","12220.82","C","9858.25","C","9476.93","C","7493.15","C","9312.00","C","7644.00","C","7680.00","C"
"231","United States of America","122","Sweet potatoes","5312","Area harvested","Ha","74186.00","","82026.00","","69151.00","","61218.00","","68055.00","","62505.00","","56481.00","","54728.00","","55215.00","","51537.00","","45590.00","","45873.00","","45185.00","","47812.00","","46282.00","","46457.00","","43341.00","","45410.00","","46220.00","","41360.00","","44430.00","","46700.00","","41516.00","","41710.00","","41880.00","","36850.00","","36050.00","","34657.00","","34845.00","","36200.00","","31500.00","","33350.00","","32370.00","","33470.00","","33630.00","","33870.00","","33220.00","","33910.00","","33630.00","","38365.00","","37879.00","","33306.00","","37474.00","","37555.00","","35775.00","","35329.00","","39417.00","","39376.00","","39214.00","","47308.00","","52488.00","","51233.00","","45810.00",""
"231","United States of America","122","Sweet potatoes","5419","Yield","Hg/Ha","88221.90","Fc","94737.40","Fc","94250.55","Fc","96177.27","Fc","103156.27","Fc","99249.18","Fc","108378.57","Fc","110922.75","Fc","115634.88","Fc","115932.63","Fc","114449.66","Fc","120433.37","Fc","122121.94","Fc","126624.49","Fc","126448.08","Fc","129726.41","Fc","124509.36","Fc","131003.08","Fc","131209.43","Fc","120120.89","Fc","130666.22","Fc","144070.66","Fc","132218.90","Fc","140493.89","Fc","158044.41","Fc","152496.61","Fc","146296.81","Fc","143451.54","Fc","148018.37","Fc","157803.87","Fc","161269.84","Fc","163268.37","Fc","154525.80","Fc","181326.56","Fc","172925.96","Fc","176991.44","Fc","181968.69","Fc","165626.66","Fc","165001.49","Fc","162921.93","Fc","173813.72","Fc","174308.83","Fc","192347.76","Fc","194602.58","Fc","199440.95","Fc","210574.03","Fc","207940.99","Fc","212454.29","Fc","225200.18","Fc","228627.72","Fc","233018.59","Fc","234458.84","Fc","245411.48","Fc"
"231","United States of America","122","Sweet potatoes","5510","Production","tonnes","654483.00","","777093.00","","651752.00","","588778.00","","702030.00","","620357.00","","612133.00","","607058.00","","638478.00","","597482.00","","521776.00","","552464.00","","551808.00","","605417.00","","585227.00","","602670.00","","539636.00","","594885.00","","606450.00","","496820.00","","580550.00","","672810.00","","548920.00","","586000.00","","661890.00","","561950.00","","527400.00","","497160.00","","515770.00","","571250.00","","508000.00","","544500.00","","500200.00","","606900.00","","581550.00","","599470.00","","604500.00","","561640.00","","554900.00","","625050.00","","658389.00","","580553.00","","720804.00","","730830.00","","713500.00","","743937.00","","819641.00","","836560.00","","883100.00","","1081592.00","","1223068.00","","1201203.00","","1124230.00",""
"231","United States of America","122","Sweet potatoes","5525","Seed","tonnes","38000.00","","38000.00","","32700.00","","28000.00","","35000.00","","34382.00","","31298.00","","33747.00","","36400.00","","35000.00","","31100.00","","30800.00","","32100.00","","36500.00","","35900.00","","39700.00","","34900.00","","41500.00","","46100.00","","42000.00","","42000.00","","50300.00","","44900.00","","47500.00","","47600.00","","41000.00","F","40000.00","F","40000.00","F","42000.00","F","46000.00","","38600.00","","41500.00","","40000.00","","41400.00","","41900.00","","42400.00","","41200.00","","42000.00","","45200.00","","47200.00","","47100.00","","46400.00","","46100.00","","43800.00","","46000.00","","45632.00","","46858.00","","49900.00","","54395.00","","60660.00","","60570.00","","54165.00","F","54200.00","F"
"231","United States of America","495","Tangerines, mandarins, clementines, satsumas","5312","Area harvested","Ha","18210.00","","17765.00","","15380.00","","14410.00","","16310.00","","18170.00","","20234.00","","21690.00","","25250.00","","27400.00","","30070.00","","30800.00","","30670.00","","30760.00","","32010.00","","30190.00","","29140.00","","27110.00","","25700.00","","25250.00","","24725.00","","23350.00","","25370.00","","20760.00","","18410.00","","16230.00","","15460.00","","15460.00","","15420.00","","14850.00","","14450.00","","16590.00","","17850.00","","19380.00","","21650.00","","23430.00","","23430.00","","24240.00","","24080.00","","16430.00","","22703.00","","21327.00","","14812.00","","14650.00","","15095.00","","14285.00","","14893.00","","16390.00","","17887.00","","18535.00","","19546.00","","21286.00","","21084.00",""
"231","United States of America","495","Tangerines, mandarins, clementines, satsumas","5419","Yield","Hg/Ha","127285.01","Fc","125008.73","Fc","80631.99","Fc","140012.49","Fc","137523.61","Fc","223425.43","Fc","236054.17","Fc","183243.89","Fc","170794.85","Fc","176006.93","Fc","175101.10","Fc","183115.91","Fc","175224.98","Fc","181671.98","Fc","193282.41","Fc","219958.93","Fc","197998.28","Fc","224201.77","Fc","225206.61","Fc","299283.17","Fc","228218.40","Fc","227280.51","Fc","240638.55","Fc","242100.19","Fc","246876.70","Fc","258225.51","Fc","329172.06","Fc","332729.62","Fc","340661.48","Fc","219326.60","Fc","249826.99","Fc","264014.47","Fc","252100.84","Fc","266357.07","Fc","227528.87","Fc","215364.92","Fc","275288.09","Fc","220297.03","Fc","197034.88","Fc","356135.12","Fc","209382.02","Fc","249692.88","Fc","233962.33","Fc","258222.53","Fc","201331.57","Fc","264823.24","Fc","219897.94","Fc","291696.16","Fc","224677.14","Fc","291708.66","Fc","304932.47","Fc","274465.85","Fc","294306.11","Fc"
"231","United States of America","495","Tangerines, mandarins, clementines, satsumas","5510","Production","tonnes","231786.00","","222078.00","","124012.00","","201758.00","","224301.00","","405964.00","","477632.00","","397456.00","","431257.00","","482259.00","","526529.00","","563997.00","","537415.00","","558823.00","","618697.00","","664056.00","","576967.00","","607811.00","","578781.00","","755690.00","","564270.00","","530700.00","","610500.00","","502600.00","","454500.00","","419100.00","","508900.00","","514400.00","","525300.00","","325700.00","","361000.00","","438000.00","","450000.00","","516200.00","","492600.00","","504600.00","","645000.00","","534000.00","","474460.00","","585130.00","","475360.00","","532520.00","","346545.00","","378296.00","","303910.00","","378300.00","","327494.00","","478090.00","","401880.00","","540682.00","","596021.00","","584228.00","","620515.00",""
"231","United States of America","136","Taro (cocoyam)","5312","Area harvested","Ha","203.00","","210.00","","199.00","","194.00","","182.00","","166.00","","166.00","","173.00","","174.00","","197.00","","198.00","","187.00","","188.00","","188.00","","188.00","","189.00","","198.00","","186.00","","168.00","","135.00","","140.00","","143.00","","157.00","","160.00","","160.00","","160.00","","160.00","","170.00","","170.00","","170.00","","220.00","","220.00","","210.00","","200.00","","220.00","","210.00","","180.00","","200.00","","200.00","","190.00","","180.00","","170.00","","170.00","","150.00","","150.00","","150.00","","162.00","","160.00","","180.00","","190.00","","200.00","","162.00","","162.00",""
"231","United States of America","136","Taro (cocoyam)","5419","Yield","Hg/Ha","222758.62","Fc","226809.52","Fc","228743.72","Fc","223041.24","Fc","242362.64","Fc","253614.46","Fc","230180.72","Fc","246184.97","Fc","231896.55","Fc","202944.16","Fc","207575.76","Fc","224117.65","Fc","207446.81","Fc","216276.60","Fc","186914.89","Fc","181322.75","Fc","186464.65","Fc","193172.04","Fc","186011.90","Fc","226444.44","Fc","204285.71","Fc","215384.62","Fc","170191.08","Fc","178750.00","Fc","194375.00","Fc","179375.00","Fc","178750.00","Fc","181176.47","Fc","173529.41","Fc","154705.88","Fc","134090.91","Fc","142272.73","Fc","129523.81","Fc","138500.00","Fc","140000.00","Fc","123333.33","Fc","138333.33","Fc","136000.00","Fc","154000.00","Fc","167368.42","Fc","161111.11","Fc","162941.18","Fc","133529.41","Fc","157333.33","Fc","120666.67","Fc","136000.00","Fc","111728.40","Fc","121875.00","Fc","100555.56","Fc","93157.89","Fc","93000.00","Fc","98024.69","Fc","86790.12","Fc"
"231","United States of America","136","Taro (cocoyam)","5510","Production","tonnes","4522.00","","4763.00","","4552.00","","4327.00","","4411.00","","4210.00","","3821.00","","4259.00","","4035.00","","3998.00","","4110.00","","4191.00","","3900.00","","4066.00","","3514.00","","3427.00","","3692.00","","3593.00","","3125.00","","3057.00","","2860.00","","3080.00","","2672.00","","2860.00","","3110.00","","2870.00","","2860.00","","3080.00","","2950.00","","2630.00","","2950.00","","3130.00","","2720.00","","2770.00","","3080.00","","2590.00","","2490.00","","2720.00","","3080.00","","3180.00","","2900.00","","2770.00","","2270.00","","2360.00","","1810.00","","2040.00","","1810.00","","1950.00","","1810.00","","1770.00","","1860.00","","1588.00","","1406.00",""
"231","United States of America","826","Tobacco, unmanufactured","5312","Area harvested","Ha","475000.00","","495000.00","","476000.00","","436000.00","","395000.00","","393304.00","","388412.00","","355835.00","","371618.00","","363524.00","","338960.00","","340902.00","","359760.00","","389545.00","","439766.00","","423659.00","","390840.00","","389990.00","","334950.00","","372700.00","","395200.00","","369500.00","","319380.00","","320400.00","","278430.00","","235000.00","","237300.00","","256600.00","","274460.00","","296760.00","","309060.00","","317460.00","","302060.00","","271570.00","","268360.00","","296660.00","","337880.00","","290400.00","","261900.00","","189970.00","","175024.00","","172928.00","","166388.00","","165134.00","","120225.00","","137190.00","","144070.00","","143457.00","","143275.00","","136582.00","","131539.00","","136068.00","","136068.00","T"
"231","United States of America","826","Tobacco, unmanufactured","5419","Yield","Hg/Ha","19684.21","Fc","21212.12","Fc","22334.03","Fc","23178.90","Fc","21296.20","Fc","21739.34","Fc","22981.40","Fc","21802.32","Fc","22010.51","Fc","23788.03","Fc","22814.55","Fc","23272.70","Fc","22014.68","Fc","23219.40","Fc","22509.04","Fc","22876.28","Fc","22214.46","Fc","23550.30","Fc","20672.55","Fc","21738.66","Fc","23684.97","Fc","24483.90","Fc","20294.63","Fc","24462.86","Fc","24625.94","Fc","22468.09","Fc","22724.82","Fc","24208.89","Fc","22595.28","Fc","24858.81","Fc","24427.30","Fc","24599.51","Fc","24226.64","Fc","26437.01","Fc","21464.45","Fc","23220.86","Fc","23995.21","Fc","23114.67","Fc","22388.70","Fc","25148.87","Fc","25690.36","Fc","22849.63","Fc","21878.68","Fc","24223.48","Fc","24335.54","Fc","24066.55","Fc","24798.57","Fc","25310.93","Fc","26042.02","Fc","23851.31","Fc","20629.85","Fc","25416.48","Fc","25416.48","Fc"
"231","United States of America","826","Tobacco, unmanufactured","5510","Production","tonnes","935000.00","","1050000.00","","1063100.00","","1010600.00","","841200.00","","855017.00","","892625.00","","775803.00","","817950.00","","864752.00","","773322.00","","793371.00","","792000.00","","904500.00","","989871.00","","969174.00","","868230.00","","918438.00","","692427.00","","810200.00","","936030.00","","904680.00","","648170.00","","783790.00","","685660.00","","528000.00","","539260.00","","621200.00","","620150.00","","737710.00","","754950.00","","780936.00","","731790.00","","717950.00","","576020.00","","688870.00","","810750.00","","671250.00","","586360.00","","477753.00","","449643.00","","395134.00","","364035.00","","400012.00","","292574.00","","330169.00","","357273.00","","363103.00","","373117.00","","325766.00","","271363.00","","345837.00","","345837.00","T"
"231","United States of America","388","Tomatoes","5312","Area harvested","Ha","189422.00","","196808.00","","164454.00","","173454.00","","165800.00","","182300.00","","192430.00","","207870.00","","167606.00","","158700.00","","159640.00","","166000.00","","175670.00","","186900.00","","205950.00","","176660.00","","190640.00","","172300.00","","177060.00","","157530.00","","154130.00","","167940.00","","168000.00","","167700.00","","157400.00","","153000.00","","156600.00","","167800.00","","187000.00","","198000.00","","197350.00","","164220.00","","178760.00","","192340.00","","192380.00","","186060.00","","161300.00","","170640.00","","195590.00","","168509.00","","164183.00","","178557.00","","167388.00","","173620.00","","164280.00","","169808.00","","170658.00","","162580.00","","176650.00","","158590.00","","146510.00","","150140.00","","149977.00",""
"231","United States of America","388","Tomatoes","5419","Yield","Hg/Ha","254495.73","Fc","296745.97","Fc","281348.04","Fc","293392.89","Fc","302597.04","Fc","283528.36","Fc","293083.30","Fc","346491.51","Fc","317398.78","Fc","341304.35","Fc","364082.44","Fc","371613.19","Fc","356944.95","Fc","389466.13","Fc","421080.36","Fc","388237.29","Fc","417515.21","Fc","394257.34","Fc","435202.76","Fc","430770.65","Fc","412898.20","Fc","466571.39","Fc","453208.33","Fc","491690.52","Fc","499360.23","Fc","531650.33","Fc","534598.98","Fc","497526.82","Fc","547203.21","Fc","551868.69","Fc","577942.74","Fc","592497.87","Fc","584079.21","Fc","632473.74","Fc","612537.69","Fc","638181.23","Fc","653068.82","Fc","586556.49","Fc","680546.04","Fc","749055.60","Fc","667475.26","Fc","754184.99","Fc","682473.89","Fc","805650.39","Fc","725485.03","Fc","721825.36","Fc","831205.10","Fc","783314.68","Fc","802791.96","Fc","810812.16","Fc","854963.48","Fc","879642.33","Fc","838431.89","Fc"
"231","United States of America","388","Tomatoes","5510","Production","tonnes","4820709.00","","5840198.00","","4626881.00","","5089017.00","","5017059.00","","5168722.00","","5639802.00","","7202519.00","","5319794.00","","5416500.00","","5812212.00","","6168779.00","","6270452.00","","7279122.00","","8672150.00","","6858600.00","","7959510.00","","6793054.00","","7705700.00","","6785930.00","","6364000.00","","7835600.00","","7613900.00","","8245650.00","","7859930.00","","8134250.00","","8371820.00","","8348500.00","","10232700.00","","10927000.00","","11405700.00","","9730000.00","","10441000.00","","12165000.00","","11784000.00","","11874000.00","","10534000.00","","10009000.00","","13310800.00","","12622261.00","","10958809.00","","13466501.00","","11423794.00","","13987702.00","","11918268.00","","12257172.00","","14185180.00","","12735130.00","","14181320.00","","12858670.00","","12526070.00","","13206950.00","","12574550.00",""
"231","United States of America","275","Tung nuts","5510","Production","tonnes","101187.00","","20684.00","","66678.00","","111856.00","","30209.00","","75206.00","","36378.00","","15422.00","","17055.00","","10623.00","","270.00","","8500.00","","0.00","F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M"
"231","United States of America","463","Vegetables, fresh nes","5312","Area harvested","Ha","79915.00","F","71225.00","F","72415.00","F","76000.00","F","65310.00","F","78830.00","F","68325.00","F","68410.00","F","78140.00","F","74165.00","F","104925.00","F","98000.00","F","55000.00","F","76200.00","F","44000.00","F","100000.00","F","104000.00","F","153000.00","F","110000.00","F","112000.00","F","110000.00","F","103500.00","F","96500.00","F","93500.00","F","85000.00","F","74000.00","F","74000.00","F","64000.00","F","45000.00","F","39000.00","F","33000.00","F","20000.00","F","17000.00","F","18208.00","Im","17000.00","F","17576.00","Im","17000.00","F","17000.00","F","20000.00","F","10603.00","","11250.00","","10967.00","","11129.00","","11291.00","","10846.00","","11210.00","","11493.00","","11453.00","","11534.00","","11069.00","Im","10640.00","Im","11000.00","F","10673.00","Im"
"231","United States of America","463","Vegetables, fresh nes","5419","Yield","Hg/Ha","234949.13","Fc","244998.81","Fc","240050.54","Fc","239960.53","Fc","245048.54","Fc","224815.43","Fc","245049.98","Fc","251967.11","Fc","247012.41","Fc","252045.03","Fc","260054.71","Fc","260221.02","Fc","310162.36","Fc","279916.93","Fc","340311.14","Fc","269008.80","Fc","270079.52","Fc","240278.76","Fc","270092.55","Fc","270382.86","Fc","280253.82","Fc","289855.07","Fc","290155.44","Fc","299465.24","Fc","329411.76","Fc","337837.84","Fc","337837.84","Fc","359375.00","Fc","400000.00","Fc","410256.41","Fc","424242.42","Fc","543000.00","Fc","564705.88","Fc","538224.96","Fc","600000.00","Fc","586026.40","Fc","617647.06","Fc","617647.06","Fc","572925.00","Fc","788214.66","Fc","760261.33","Fc","774957.60","Fc","784829.72","Fc","782528.56","Fc","781467.82","Fc","778107.05","Fc","789771.17","Fc","793083.91","Fc","774143.40","Fc","770442.68","Fc","780383.46","Fc","772727.27","Fc","778716.39","Fc"
"231","United States of America","463","Vegetables, fresh nes","5510","Production","tonnes","1877596.00","","1745004.00","","1738326.00","","1823700.00","","1600412.00","","1772220.00","","1674304.00","","1723707.00","","1930155.00","","1869292.00","","2728624.00","","2550166.00","","1705893.00","","2132967.00","","1497369.00","","2690088.00","","2808827.00","","3676265.00","","2971018.00","","3028288.00","","3082792.00","","3000000.00","F","2800000.00","F","2800000.00","F","2800000.00","F","2500000.00","F","2500000.00","F","2300000.00","F","1800000.00","F","1600000.00","F","1400000.00","F","1086000.00","F","960000.00","F","980000.00","F","1020000.00","F","1030000.00","F","1050000.00","F","1050000.00","F","1145850.00","Im","835744.00","","855294.00","","849896.00","","873437.00","","883553.00","","847580.00","","872258.00","","907684.00","","908319.00","","892897.00","","852803.00","Im","830328.00","Im","850000.00","F","831124.00","Im"
"231","United States of America","420","Vegetables, leguminous nes","5312","Area harvested","Ha","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","12790.00","","11660.00","","14020.00","","15000.00","F","14558.00","Im","14664.00","Im","14073.00","Im","13527.00","Im","14000.00","F","14967.00","Im"
"231","United States of America","420","Vegetables, leguminous nes","5419","Yield","Hg/Ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55504.30","Fc","33018.87","Fc","31440.80","Fc","31333.33","Fc","31229.56","Fc","31037.92","Fc","30888.94","Fc","31288.53","Fc","30714.29","Fc","28328.99","Fc"
"231","United States of America","420","Vegetables, leguminous nes","5510","Production","tonnes","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","0.00","M","70990.00","","38500.00","","44080.00","","47000.00","F","45464.00","Im","45514.00","Im","43470.00","Im","42324.00","Im","43000.00","F","42400.00","Im"
"231","United States of America","222","Walnuts, with shell","5312","Area harvested","Ha","57590.00","","57790.00","","57020.00","","57950.00","","56860.00","","58920.00","","59250.00","","59570.00","","60860.00","","62000.00","","63290.00","","66000.00","","66040.00","","67900.00","","68920.00","","70540.00","","73170.00","","73410.00","","72520.00","","72800.00","","70860.00","","72030.00","","71220.00","","72030.00","","72440.00","","72840.00","","71220.00","","71630.00","","72440.00","","73250.00","","73250.00","","72030.00","","74870.00","","76480.00","","78100.00","","77700.00","","79130.00","","79130.00","","79130.00","","78100.00","","82556.00","","84984.00","","86198.00","","86603.00","","87007.00","","87007.00","","88222.00","","90246.00","","91863.00","","95911.00","","99148.00","","109000.00","","113120.00",""
"231","United States of America","222","Walnuts, with shell","5419","Yield","Hg/Ha","10632.92","Fc","12542.65","Fc","13221.15","Fc","14120.45","Fc","12811.47","Fc","14780.89","Fc","11697.55","Fc","14558.67","Fc","15725.76","Fc","16358.55","Fc","19551.27","Fc","16054.39","Fc","24039.98","Fc","20909.28","Fc","26233.46","Fc","23624.75","Fc","23866.61","Fc","19772.37","Fc","26019.44","Fc","24549.45","Fc","28806.10","Fc","29471.05","Fc","25347.51","Fc","26822.16","Fc","27429.60","Fc","22419.00","Fc","31451.84","Fc","26469.36","Fc","28672.00","Fc","28109.22","Fc","32081.91","Fc","25567.12","Fc","31507.95","Fc","27518.31","Fc","27183.10","Fc","24285.71","Fc","30936.43","Fc","26024.26","Fc","32444.08","Fc","27761.84","Fc","33515.43","Fc","30103.31","Fc","34309.38","Fc","34044.43","Fc","37014.38","Fc","36493.04","Fc","33727.98","Fc","43827.98","Fc","43155.57","Fc","47671.38","Fc","42180.58","Fc","39066.06","Fc","37128.71","Fc"
